property_id,latitude,longitude,city,zone_type,property_type,property_value,year_built,elevation,distance_to_water,flood_zone
PROP_00211,-3.891265007440694,39.51885841343448,Mombasa,Coastal,Residential,2520885,1964,29.398421163938682,0.929013813627372,high
PROP_00212,0.5679032067527346,35.30139975392912,Eldoret,Urban,Industrial,7889896,2017,1963.0026129924904,8.646576504679015,medium
PROP_00213,0.6314464056316154,35.29774457619347,Eldoret,Urban,Residential,10920079,2008,1596.376011900861,8.001063548657765,medium
PROP_00214,-0.21425544756650816,36.072834204095585,Nakuru,Urban,Commercial,17006814,1989,1710.9963817116545,7.514831236028704,medium
PROP_00215,-0.1399021853431805,34.87767550723943,Kisumu,Urban,Residential,7583198,1988,1852.1220759589405,4.771510529142591,medium
PROP_00216,-0.23998053664788294,36.14199607914166,Nakuru,Urban,Residential,6480446,1978,1780.0627100259896,9.595462082550878,medium
PROP_00217,-4.129328923985394,39.75390482607772,Mombasa,Coastal,Residential,13113635,1968,27.15597133005508,1.5741377936317869,high
PROP_00218,0.5060191832988907,35.65937913315672,Eldoret,Urban,Residential,12354368,2012,1755.3631222831405,8.806534033120343,medium
PROP_00219,0.44796998171821534,35.26498853320315,Eldoret,Urban,Residential,6928693,1997,1640.10604670354,9.752313739208864,medium
PROP_00220,-0.20273255852244065,36.1082442204733,Nakuru,Urban,Commercial,4278148,1992,1746.1639390406165,6.731858723627551,medium
PROP_00221,0.365584806456584,35.35634635891554,Eldoret,Urban,Industrial,10983817,2006,1748.0849900058897,6.899294767859886,medium
PROP_00222,-0.10572079083514543,36.012602572478634,Nakuru,Urban,Residential,4459107,1963,1630.3729494737029,7.313300593452926,medium
PROP_00223,-0.08632347130289064,34.73771928820632,Kisumu,Urban,Residential,14381551,2023,1713.4752494434706,1.487820588572739,medium
PROP_00224,-0.1874996839106447,36.13355074566624,Nakuru,Urban,Residential,23097400,2005,1787.9845082800562,5.8250771690258185,medium
PROP_00225,0.10465925326131376,34.80718210664305,Kisumu,Urban,Residential,6026337,1962,1772.169113205201,4.37447503526372,medium
PROP_00226,-0.23882067672085802,34.84461298909892,Kisumu,Urban,Residential,7532672,2009,1908.9487062945268,1.503614836005334,medium
PROP_00227,0.5954313894277361,35.237502853691915,Eldoret,Urban,Residential,11135042,1964,1788.7417661347579,8.033483646536867,medium
PROP_00228,-0.34625540799602766,36.22544377218599,Nakuru,Urban,Residential,9287704,1963,1788.1496695461017,4.231504048837963,medium
PROP_00229,-0.10924167335513951,34.8040432055313,Kisumu,Urban,Residential,17298735,1975,1720.105213909058,8.005077237789113,medium
PROP_00230,-1.203061492883659,36.69349315612809,Nairobi,Urban,Residential,9999736,1992,1989.307232202856,5.058177216057606,medium
PROP_00231,-0.22007125058402383,36.12015322949826,Nakuru,Urban,Residential,4236510,2020,1556.6393330621459,2.670717362278196,medium
PROP_00232,0.4954063445977041,35.223430841639754,Eldoret,Urban,Residential,14467005,1966,1975.4382524930124,3.913364279272325,medium
PROP_00233,-4.149000243048692,39.758935301586796,Mombasa,Coastal,Commercial,12674348,1995,27.740904048272007,1.3001622687393197,high
PROP_00234,-0.015515574109687957,36.1663210893236,Nakuru,Urban,Commercial,3744195,1976,1631.2262755656607,2.1897725563662624,medium
PROP_00235,-0.03055933502175011,34.75223965315032,Kisumu,Urban,Residential,23786087,1962,1952.3153834690788,5.2300201967296385,medium
PROP_00236,0.5604035850506309,35.27935830916449,Eldoret,Urban,Industrial,14102741,2009,1695.603289437845,9.198358158822165,medium
PROP_00237,-4.045334982329608,39.54778209611659,Mombasa,Coastal,Commercial,5395302,1987,25.86129330887068,1.7635334429141933,high
PROP_00238,-1.4015097214977366,36.787174609021854,Nairobi,Urban,Residential,5209063,1962,1594.109073604203,6.193334988265472,medium
PROP_00239,-4.022761409612025,39.657892751336185,Mombasa,Coastal,Residential,6912681,2022,2.4729393055688154,1.7136348517118,high
PROP_00240,-1.2469364157660912,36.92982898882726,Nairobi,Urban,Industrial,7202982,1970,1713.023591872833,5.269708345328559,medium
PROP_00241,-1.2794667310013954,36.72337055788584,Nairobi,Urban,Residential,8222628,1995,1816.3801181886824,4.828629533262331,medium
PROP_00242,-3.9243614050636695,39.64585285323367,Mombasa,Coastal,Residential,17828237,1996,22.808415763004575,0.8362430161535888,high
PROP_00243,-0.36272151098665906,36.123395596991614,Nakuru,Urban,Residential,6664742,1986,1861.8399448330501,9.113867194946002,medium
PROP_00244,-0.13349669917858417,34.81353585965613,Kisumu,Urban,Commercial,6987265,2007,1537.8856716022015,8.027164897612607,medium
PROP_00245,-4.0672396196207075,39.62523777242767,Mombasa,Coastal,Commercial,19843037,2010,25.58138135479576,1.4931583682672513,high
PROP_00246,-0.08908778270985987,34.643318322643495,Kisumu,Urban,Residential,13728763,2022,1868.9643529209227,8.60412895656998,medium
PROP_00247,-3.8366271060753654,39.60589782309743,Mombasa,Coastal,Residential,11658629,2015,15.201442960321453,1.12577408365571,high
PROP_00248,-1.2521733611122001,36.70672053264369,Nairobi,Urban,Residential,11131594,1970,1849.33268007225,1.8632470448884653,medium
PROP_00249,-0.29954150238638044,34.78116262831406,Kisumu,Urban,Residential,10828468,2014,1545.717264034336,9.021996362690711,medium
PROP_00250,-4.244621640303627,39.557679156413656,Mombasa,Coastal,Residential,6258100,1976,38.865617078406316,0.04164328746156487,high
PROP_00251,-1.2851369192671551,36.83573769238587,Nairobi,Urban,Residential,16428076,2010,1742.454851524277,7.456092592990788,medium
PROP_00252,-4.05803145701037,39.73501942729368,Mombasa,Coastal,Residential,8555609,1980,47.89489940871026,0.047248541403873245,high
PROP_00253,-1.3424076590284304,36.77596663846616,Nairobi,Urban,Industrial,7107600,1989,1624.9083941365707,8.865161046170867,medium
PROP_00254,0.38884890079088397,35.12912026854021,Eldoret,Urban,Residential,22364532,1974,1946.8986753468484,8.900302683461195,medium
PROP_00255,-4.005076028238591,39.7776651737856,Mombasa,Coastal,Industrial,14841329,1970,2.8602798075789067,1.3977772441102485,high
PROP_00256,0.5532915733322964,35.15920481697071,Eldoret,Urban,Commercial,5827830,1960,1545.4947075866087,7.515413190971771,medium
PROP_00257,-0.25714099491636117,36.07821023159547,Nakuru,Urban,Residential,10282337,1990,1905.0662569788608,1.2127343242190687,medium
PROP_00258,-0.2951325949828903,36.063419950725496,Nakuru,Urban,Residential,12254411,1967,1503.8495673653044,6.095855863622248,medium
PROP_00259,-0.47516347141176574,35.94984686760937,Nakuru,Urban,Residential,3697476,2020,1578.5097060015266,8.155793654294236,medium
PROP_00260,-4.124712534691996,39.73836133616563,Mombasa,Coastal,Residential,4334070,2018,39.99953652582541,0.8245334716222315,high
PROP_00261,0.41456044557343624,35.02430565602018,Eldoret,Urban,Residential,8666995,2016,1642.1375829154745,5.686897102065206,medium
PROP_00262,-0.05376877999245379,34.86655391338469,Kisumu,Urban,Residential,9778821,1992,1926.3646074513508,9.863869892345555,medium
PROP_00263,-4.141432836569509,39.68677878769487,Mombasa,Coastal,Residential,12987824,1985,47.16847913326673,1.505642227767909,high
PROP_00264,-0.19532629582637523,36.189342158093424,Nakuru,Urban,Residential,7104763,1993,1925.0432883851233,5.673463410686088,medium
PROP_00265,-3.9600363025608494,39.706565095178036,Mombasa,Coastal,Commercial,27973192,2016,33.29766982618526,0.9084453498169172,high
PROP_00266,-4.150781530881229,39.650163079910165,Mombasa,Coastal,Commercial,7003188,2021,45.42988050934134,0.9951255630823328,high
PROP_00267,-4.143672394716172,39.729683746781916,Mombasa,Coastal,Residential,8127407,2004,43.27885100684446,0.6182439631069474,high
PROP_00268,-3.92163062060462,39.66178330979543,Mombasa,Coastal,Residential,12591707,2007,33.26957028060123,0.5037585905380217,high
PROP_00269,0.6173968484149531,35.32504756886367,Eldoret,Urban,Residential,3169347,1960,1541.3477761066451,5.437727200219522,medium
PROP_00270,0.4835346851770711,35.30824936497732,Eldoret,Urban,Residential,10969115,2009,1731.3604083121115,9.056802677668404,medium
PROP_00271,-0.340408434233854,36.11090966241324,Nakuru,Urban,Residential,9504551,1983,1782.3572348063747,3.745735391288533,medium
PROP_00272,-4.276659883177255,39.81622255067275,Mombasa,Coastal,Residential,17269619,1966,4.544692721145217,1.894373422719382,high
PROP_00273,-0.0728774167338283,34.97706302486557,Kisumu,Urban,Residential,9085846,2021,1727.0022008166281,2.9711357617427163,medium
PROP_00274,-1.415387076154365,36.76348196353182,Nairobi,Urban,Commercial,8684872,1969,1974.74939006108,8.21604559007283,medium
PROP_00275,-1.408532595264385,36.97627476330745,Nairobi,Urban,Residential,7882292,1981,1994.6336200789178,7.576674594181541,medium
PROP_00276,-0.22078998816163964,34.56635063798765,Kisumu,Urban,Residential,5163459,1975,1881.043070769354,8.321618646180799,medium
PROP_00277,-3.893828762916803,39.628659392792905,Mombasa,Coastal,Commercial,10996755,2001,20.062054018700373,0.7057764955587558,high
PROP_00278,-3.9901358893003436,39.699998827713735,Mombasa,Coastal,Commercial,8973243,2012,3.345375775691351,0.02343459280265825,high
PROP_00279,-0.14152038708862225,34.81330557290134,Kisumu,Urban,Residential,5561505,2016,1793.2523501946143,9.193056155373712,medium
PROP_00280,-1.311997122771675,36.650543840705154,Nairobi,Urban,Commercial,16581273,2020,1770.356438534234,9.23393117884473,medium
PROP_00281,-0.2525930916292975,36.034540473015035,Nakuru,Urban,Residential,13631566,1990,1668.1827371456457,3.73206910638746,medium
PROP_00282,0.5435447676747469,35.398913364781905,Eldoret,Urban,Residential,14413050,1982,1808.4905364953381,9.92558497286396,medium
PROP_00283,-4.151933500893054,39.65914805937039,Mombasa,Coastal,Residential,19895471,1975,7.006203456059096,0.3509124827069041,high
PROP_00284,-3.979362122545845,39.65987462278318,Mombasa,Coastal,Residential,8108734,2008,38.23312356504283,1.3443403089904051,high
PROP_00285,-1.2611269450928833,36.79539001616841,Nairobi,Urban,Residential,4577851,1965,1984.8935528822092,5.926568588612255,medium
PROP_00286,0.4662275276831356,35.13201720436268,Eldoret,Urban,Residential,5684804,1969,1902.714828063774,1.458634416476039,medium
PROP_00287,-0.32349738150486435,36.07846013834043,Nakuru,Urban,Commercial,10055165,2008,1705.8470514237795,7.650393890704811,medium
PROP_00288,-4.0691166983831,39.682618287653305,Mombasa,Coastal,Residential,7560079,1985,15.839233293256328,0.08901711046918526,high
PROP_00289,-0.15066891974240443,34.682920368058085,Kisumu,Urban,Residential,4871360,1985,1851.0725017522734,3.1553871448413973,medium
PROP_00290,-1.3598096100160808,36.870982804447465,Nairobi,Urban,Residential,13145101,1977,1969.3994551732628,9.46764807959107,medium
PROP_00291,-0.09597167629525312,34.63060008677455,Kisumu,Urban,Residential,10173600,2004,1665.5408839231309,2.2510350137661095,medium
PROP_00292,-0.13622976109166496,34.8675807934461,Kisumu,Urban,Residential,9200189,2003,1849.4587843088364,5.9248148682990385,medium
PROP_00293,-3.954776392018376,39.73025761231579,Mombasa,Coastal,Residential,14883103,1979,18.9543163939702,1.5920683008914944,high
PROP_00294,0.5522532945025103,35.26284016205583,Eldoret,Urban,Residential,16996462,2012,1554.205934032203,4.208978457645497,medium
PROP_00295,-4.064429301433992,39.84662540484783,Mombasa,Coastal,Residential,6310877,1991,18.039145656503838,1.8310783664617456,high
PROP_00296,-3.869337191746741,39.53466469304688,Mombasa,Coastal,Residential,10318243,1999,30.02544515404398,0.9495058260776523,high
PROP_00297,0.4902529031800191,35.24372412818065,Eldoret,Urban,Residential,10016744,1976,1883.5572010484748,2.8270461817590373,medium
PROP_00298,-1.442712824915998,36.742607368864384,Nairobi,Urban,Commercial,4074676,1975,1873.2030626518513,4.611713849662375,medium
PROP_00299,-4.135689075632737,39.59887684405962,Mombasa,Coastal,Residential,4973663,2008,38.81420137959383,0.11131234182512939,high
PROP_00300,0.6229676952548565,35.23786990110939,Eldoret,Urban,Residential,13284241,1984,1704.3730225615786,9.498213745973292,medium
PROP_00301,-1.281189073786871,36.81938819536981,Nairobi,Urban,Residential,4593295,2015,1826.3008095113635,8.097788876999546,medium
PROP_00302,-1.16407896007785,36.91287969117456,Nairobi,Urban,Residential,16502200,1982,1528.4281293484732,3.1867567811114887,medium
PROP_00303,-1.2866525346372844,36.81617757798362,Nairobi,Urban,Residential,13150080,1993,1935.598113996074,7.582100220381188,medium
PROP_00304,0.556626322096198,35.29703480600957,Eldoret,Urban,Commercial,8689667,2007,1587.9862047699003,3.2871244088099605,medium
PROP_00305,0.6480929287754356,35.22360866615887,Eldoret,Urban,Commercial,5384846,1999,1653.3126679915613,7.266979838299069,medium
PROP_00306,-0.073634635181714,34.85842753801161,Kisumu,Urban,Commercial,6331111,1989,1685.5405236710856,5.849689774544528,medium
PROP_00307,-3.9733891599918727,39.60424637584037,Mombasa,Coastal,Commercial,10369616,2006,1.818112633340327,1.4446249398830864,high
PROP_00308,-4.002763576820542,39.572744087313545,Mombasa,Coastal,Commercial,7773815,2020,45.51752934305589,0.9148729427146696,high
PROP_00309,-0.24610660648322313,34.73000478719776,Kisumu,Urban,Commercial,6386858,1979,1816.1788638057699,3.783253939305758,medium
PROP_00310,0.5392753295772436,35.273738821283715,Eldoret,Urban,Residential,8415223,1998,1985.6098389559563,7.1180235176838105,medium
PROP_00311,-0.04775083172938113,34.72698869488531,Kisumu,Urban,Residential,18712721,1961,1575.1241207481999,8.921094752266072,medium
PROP_00312,0.4642698709830966,35.44580010078558,Eldoret,Urban,Residential,6801065,1962,1912.363736310062,5.6259370145156815,medium
PROP_00313,-1.2362668122624916,36.776157751057205,Nairobi,Urban,Residential,4348960,1980,1561.7047738927124,5.90762450794411,medium
PROP_00314,-1.3834398724471293,36.753272655607745,Nairobi,Urban,Residential,12683674,2001,1919.5037579817717,4.155842746629572,medium
PROP_00315,-4.036735004229361,39.377732521088845,Mombasa,Coastal,Residential,7631204,2016,34.37186386080162,1.4301209526601133,high
PROP_00316,-3.998764169022711,39.64479759315833,Mombasa,Coastal,Residential,11140761,1979,26.78359845418722,1.2475577550340597,high
PROP_00317,0.754002681376496,35.311795556275094,Eldoret,Urban,Commercial,4329649,1978,1900.7287680248617,3.740912760850128,medium
PROP_00318,-1.2671462037828114,36.67592004541261,Nairobi,Urban,Residential,5484710,1968,1784.0630282937332,6.242323874171188,medium
PROP_00319,-1.4480852264003572,36.69088515691101,Nairobi,Urban,Commercial,8436981,2016,1640.0852521979316,3.415618479656518,medium
PROP_00320,-0.3895975694490697,36.15618284661841,Nakuru,Urban,Commercial,8973899,1983,1777.8567363317277,9.211700710491215,medium
PROP_00321,-4.046897773615523,39.761587841019086,Mombasa,Coastal,Commercial,14556277,2015,21.112031480889648,1.7534427326871729,high
PROP_00322,-0.3104156790654735,35.982206185665746,Nakuru,Urban,Residential,7164876,1971,1939.544271027024,3.4019033537498897,medium
PROP_00323,-3.852517621775432,39.63197617606389,Mombasa,Coastal,Residential,15841226,1967,43.93990304028138,1.0954600751255013,high
PROP_00324,0.5541205868293517,35.341057890884606,Eldoret,Urban,Residential,11899325,2005,1655.971198279717,8.324307566838467,medium
PROP_00325,0.5883622017790777,35.067994162599916,Eldoret,Urban,Residential,13842103,1973,1859.6795034040206,1.9949757211385664,medium
PROP_00326,0.6290691463912544,35.2081742521749,Eldoret,Urban,Residential,4341427,1970,1549.871930013604,1.5702427326268227,medium
PROP_00327,-1.207554098824279,36.641988609158076,Nairobi,Urban,Residential,3660006,1978,1799.055420549068,9.661316014838656,medium
PROP_00328,-1.4164911941849592,36.73296508136479,Nairobi,Urban,Residential,7947506,2021,1956.6247417453997,8.849581468851866,medium
PROP_00329,-1.131195224642359,36.69956011021577,Nairobi,Urban,Residential,9829075,1997,1804.050744653424,7.244107426551097,medium
PROP_00330,-0.0937637489029795,34.88524966437604,Kisumu,Urban,Residential,17943335,1984,1992.0144937143414,6.830525114034141,medium
PROP_00331,-0.09738793014179045,34.803632173737476,Kisumu,Urban,Residential,8232403,1977,1542.4111120322632,8.833999131846973,medium
PROP_00332,-4.120558520488942,39.671104717003686,Mombasa,Coastal,Residential,13284091,1987,21.94259193041301,0.9867192974960886,high
PROP_00333,-0.17773011318850174,34.83152374721843,Kisumu,Urban,Commercial,5309401,1981,1791.0429751828917,6.677725472225906,medium
PROP_00334,-0.1680225774867713,34.562671515033266,Kisumu,Urban,Residential,9279891,2022,1624.1424376180719,8.222842861854057,medium
PROP_00335,-0.30343809100509467,36.138936075596526,Nakuru,Urban,Commercial,3129591,1962,1501.5317909192172,4.635678662265036,medium
PROP_00336,0.6478898901336521,35.305346743435756,Eldoret,Urban,Residential,8440461,2023,1540.5232152529497,3.505343097564505,medium
PROP_00337,-1.2225341810092265,36.825178330409216,Nairobi,Urban,Residential,15233631,2011,1768.3104293843792,2.706137956340048,medium
PROP_00338,-0.25486706660915953,36.10490049781688,Nakuru,Urban,Commercial,13821442,2010,1953.2191633502262,1.569093319763775,medium
PROP_00339,-4.1052511870149635,39.75279575009092,Mombasa,Coastal,Residential,20404540,1964,39.127110939480616,0.9223122447391243,high
PROP_00340,-0.07316834304911358,34.640066878717676,Kisumu,Urban,Residential,4554628,2008,1799.8095203439389,7.974537789644829,medium
PROP_00341,0.4646074647646269,35.291076753177734,Eldoret,Urban,Residential,2466394,1979,1872.2522035567752,1.8861462369935684,medium
PROP_00342,-1.2596692693322928,36.92312240597496,Nairobi,Urban,Commercial,4856617,2007,1873.6642824208889,7.604785096616825,medium
PROP_00343,0.6589991620670554,35.4391734792714,Eldoret,Urban,Commercial,9422781,2010,1570.663100989363,3.5852900135987866,medium
PROP_00344,0.380760642913328,35.133311173603005,Eldoret,Urban,Residential,7154997,2005,1790.8461617756318,1.805500402736984,medium
PROP_00345,-4.080756971689029,39.627458848430535,Mombasa,Coastal,Residential,11231872,2012,36.76376594759695,0.8848895049630394,high
PROP_00346,-0.3892520720809523,36.019320093558335,Nakuru,Urban,Residential,17452591,2014,1789.4621092035763,5.803407888158185,medium
PROP_00347,-0.30625089922407844,35.974071264109696,Nakuru,Urban,Residential,8538313,1978,1584.9697547661879,2.036008602464917,medium
PROP_00348,-0.41879305181633397,36.1262793880604,Nakuru,Urban,Residential,23786909,1978,1791.0938701884547,6.472154623308248,medium
PROP_00349,-1.131351043500408,36.786199762620846,Nairobi,Urban,Residential,9169621,1961,1719.82518425447,2.319636516668617,medium
PROP_00350,-4.13097897358505,39.635415372272796,Mombasa,Coastal,Residential,5877780,1977,15.043195279260264,0.3835520204163203,high
PROP_00351,0.6113316212578435,35.289791152305526,Eldoret,Urban,Industrial,5835592,1982,1635.2674477873013,5.193349980171134,medium
PROP_00352,0.5542166826370176,35.19297480832608,Eldoret,Urban,Residential,6054432,2014,1648.4745936815411,7.27188734060428,medium
PROP_00353,-3.980642498115882,39.980857455466165,Mombasa,Coastal,Residential,15262904,1990,8.271717895685107,0.5640026790900421,high
PROP_00354,-0.34087463335796814,36.0639296930906,Nakuru,Urban,Residential,15764930,1989,1685.7146991605387,9.735642887612798,medium
PROP_00355,-0.015931527194963477,34.66530058291052,Kisumu,Urban,Residential,4492715,1966,1890.2245612238378,1.8439073521666716,medium
PROP_00356,-1.1639537068865846,36.77334509213504,Nairobi,Urban,Commercial,19116602,2015,1988.47589846986,2.261489005299815,medium
PROP_00357,-4.035434639523551,39.81200119995327,Mombasa,Coastal,Residential,7861447,1982,21.312559597900538,0.4295634143678484,high
PROP_00358,0.02592916687471171,34.78755965466113,Kisumu,Urban,Industrial,8643459,1980,1508.9097661037586,8.616489334873876,medium
PROP_00359,-0.32583482250841866,36.034253533596235,Nakuru,Urban,Residential,10236371,1983,1554.2419381389234,1.2141245120212893,medium
PROP_00360,0.0546890798047284,34.734792181033235,Kisumu,Urban,Residential,9088906,1989,1779.6420497315462,3.726973261410288,medium
PROP_00361,-1.199481363980726,36.83873452677934,Nairobi,Urban,Residential,14327257,1982,1891.8924909500897,2.8158341288337745,medium
PROP_00362,0.5046793919308477,35.326951427912824,Eldoret,Urban,Residential,7718379,2010,1532.116772562099,8.751951754133648,medium
PROP_00363,0.5019246705394946,35.270399838117,Eldoret,Urban,Commercial,17419538,2020,1874.1439778985323,1.3439919133054075,medium
PROP_00364,-4.031959539459769,39.733012294170635,Mombasa,Coastal,Residential,10145234,2003,29.961378967421087,0.8841534668392474,high
PROP_00365,-1.2942997261275244,36.819998890525426,Nairobi,Urban,Residential,8501237,2009,1654.6277850146903,1.758395075374557,medium
PROP_00366,-0.29440991253659615,35.977317253618494,Nakuru,Urban,Commercial,12119362,2015,1732.861036704983,9.363141378650074,medium
PROP_00367,0.851097805894717,35.07992349942134,Eldoret,Urban,Residential,14498784,1995,1979.9998832472643,9.225164544145528,medium
PROP_00368,-1.551424801612203,36.92814968842009,Nairobi,Urban,Residential,8355652,2021,1907.8402378696228,3.1108899514035313,medium
PROP_00369,-0.11274058709282121,34.869422360938216,Kisumu,Urban,Residential,3902108,1970,1564.6321271614681,4.26356120196586,medium
PROP_00370,-1.1364028714369714,36.780765432093794,Nairobi,Urban,Residential,19035840,1984,1967.99683249172,5.3532837399130635,medium
PROP_00371,-0.31716033028769564,35.938244103411314,Nakuru,Urban,Residential,7629185,1995,1936.2370607238531,2.7776231348258467,medium
PROP_00372,-0.12017868457756667,36.127065119465676,Nakuru,Urban,Commercial,4582843,1976,1720.089355323005,2.1846892921975667,medium
PROP_00373,-0.056931753438671046,34.69217406839133,Kisumu,Urban,Residential,8787446,1966,1549.7557740405387,8.881539386499455,medium
PROP_00374,0.48367082946441825,35.397864310974484,Eldoret,Urban,Residential,11497171,1966,1865.5862398997567,4.333301357495719,medium
PROP_00375,0.4330899131796536,35.30398645502129,Eldoret,Urban,Residential,12378868,1986,1807.01599230595,1.7661994285160414,medium
PROP_00376,-0.24044160501301137,34.73373884229114,Kisumu,Urban,Commercial,9344693,1961,1749.6606248821574,2.7112071809511473,medium
PROP_00377,-4.01550179217378,39.75240620279368,Mombasa,Coastal,Commercial,15714472,1980,17.21929997463444,1.4939977720469941,high
PROP_00378,-0.304956535392076,36.00623397874262,Nakuru,Urban,Residential,9769299,1960,1860.1467920468306,1.4208432116946206,medium
PROP_00379,-4.093759763257995,39.74694407789239,Mombasa,Coastal,Commercial,16569171,1961,7.523940737064021,0.21745637370042115,high
PROP_00380,-4.189530666128143,39.76410961270796,Mombasa,Coastal,Residential,11204223,1976,28.74274606941224,1.8764526324791557,high
PROP_00381,-1.1758932795083417,36.86631919989307,Nairobi,Urban,Residential,13528967,1985,1567.6393991575962,7.625521175523924,medium
PROP_00382,-0.30343543082982777,36.14695005453148,Nakuru,Urban,Industrial,4882513,1980,1560.1182016038672,3.694422153108044,medium
PROP_00383,-0.36947529143554947,35.9211503564038,Nakuru,Urban,Industrial,8584806,1988,1734.3888217597255,6.293110933117547,medium
PROP_00384,-4.020678606439201,39.76216145854946,Mombasa,Coastal,Residential,16070073,2018,35.220226280325406,0.5722784231964464,high
PROP_00385,-0.393843491349967,36.02360545893056,Nakuru,Urban,Residential,8139403,2005,1955.5107326498246,4.1267303147202785,medium
PROP_00386,-0.3714037170126658,35.94388738121898,Nakuru,Urban,Residential,5432532,2004,1856.3428241710333,3.3561460889297794,medium
PROP_00387,0.6058189641370711,35.36112236293793,Eldoret,Urban,Residential,5983194,1980,1724.5858614650951,8.966359112605645,medium
PROP_00388,-4.027780491795826,39.70209849101849,Mombasa,Coastal,Commercial,30614584,1999,37.31256645303743,0.9283587272548297,high
PROP_00389,-3.876378499718928,39.69476312620579,Mombasa,Coastal,Residential,40501869,1971,43.62070032886405,0.32620764628061916,high
PROP_00390,-0.43973861538929315,35.997317981472364,Nakuru,Urban,Residential,6003638,1970,1768.0833474930553,9.797790440909486,medium
PROP_00391,-4.012728865202041,39.624967035808424,Mombasa,Coastal,Residential,12024449,1988,48.03839857214279,1.9156803074210622,high
PROP_00392,0.5839510002517578,35.2509967292945,Eldoret,Urban,Residential,3370793,1982,1506.5348574748004,2.652363908833628,medium
PROP_00393,0.043653718017971826,34.67994839917291,Kisumu,Urban,Residential,3434342,2016,1655.3408852888485,7.018223644851663,medium
PROP_00394,0.04083464966934708,34.85134993767486,Kisumu,Urban,Commercial,5686195,1964,1734.4381835158986,5.238774194358694,medium
PROP_00395,-1.3846384069105853,36.82405706137718,Nairobi,Urban,Residential,27417536,2014,1872.3491315262686,1.16183611076484,medium
PROP_00396,0.3599042874156856,35.168581860194884,Eldoret,Urban,Residential,17629656,1987,1630.8468720908397,2.162384872478744,medium
PROP_00397,-0.1322663362420659,36.26744064744089,Nakuru,Urban,Residential,5531407,2007,1967.2458468337352,3.1559792411645162,medium
PROP_00398,-1.2180884215855607,36.725243877333476,Nairobi,Urban,Industrial,10049580,2018,1600.1550331303272,3.0995537044179997,medium
PROP_00399,-4.027546740785449,39.63091416914887,Mombasa,Coastal,Residential,15464366,2002,11.860286236640166,0.14198916465470224,high
PROP_00400,-0.6047172345725413,36.2363771509315,Nakuru,Urban,Residential,9278842,1992,1620.2497153714696,3.8882369728794894,medium
PROP_00401,0.053425755850401435,34.724748875159406,Kisumu,Urban,Residential,8429536,1986,1728.6042455930053,9.15981850648971,medium
PROP_00402,-0.11262382769360729,34.713855610709814,Kisumu,Urban,Residential,7103981,1995,1611.0817862507154,1.0996792344369866,medium
PROP_00403,-0.2559783062911718,36.20897567458349,Nakuru,Urban,Residential,10661273,1970,1949.5433871473597,7.886962370860829,medium
PROP_00404,-0.0075045962852887255,34.560436186595666,Kisumu,Urban,Residential,5273856,1973,1892.215829332423,8.819281136509424,medium
PROP_00405,-0.3362092176848375,35.93258405782853,Nakuru,Urban,Residential,6866964,2008,1973.4941070297598,6.073135419431626,medium
PROP_00406,-4.001221992393363,39.59738007925025,Mombasa,Coastal,Residential,7453705,2001,31.056167791087056,1.9377307166505064,high
PROP_00407,-0.20609154846230693,36.038603008907984,Nakuru,Urban,Residential,11380935,2013,1679.9932196968355,3.529084685442082,medium
PROP_00408,-1.1391359128505352,36.86477450446566,Nairobi,Urban,Residential,14912046,2015,1709.1389294781193,2.3780961325131096,medium
PROP_00409,-0.04450503154977308,34.78050328116975,Kisumu,Urban,Residential,2700141,1967,1890.6964854901246,1.976657898335575,medium
PROP_00410,-4.083444731856844,39.476049440417256,Mombasa,Coastal,Residential,13376293,2008,31.803334200803953,1.0323059964305539,high
PROP_00411,0.056305243549507916,34.95101446130618,Kisumu,Urban,Industrial,11332727,1972,1881.3370203746433,4.135533035107784,medium
PROP_00412,0.473691967242874,35.252606348832565,Eldoret,Urban,Commercial,2929171,2006,1549.079665530033,2.6152530105029035,medium
PROP_00413,0.37626845310310697,35.331967115847085,Eldoret,Urban,Residential,4082259,1971,1825.2874498502365,6.850540525504446,medium
PROP_00414,-1.456433562251129,36.84517296211122,Nairobi,Urban,Residential,8201285,1977,1934.429479277915,9.58721212651891,medium
PROP_00415,-1.297759943107223,36.996635708233335,Nairobi,Urban,Commercial,6779528,2014,1516.661837152601,4.561238145462932,medium
PROP_00416,-0.04767700788376883,34.79283789031087,Kisumu,Urban,Residential,4918883,2005,1637.4529563083277,1.168257571817397,medium
PROP_00417,-4.165658449929277,39.60721339964435,Mombasa,Coastal,Residential,23005052,2019,2.6622980032453234,0.5312206681857294,high
PROP_00418,0.5325456901889724,35.21151755695191,Eldoret,Urban,Residential,29844390,1991,1537.836568435343,2.2532017121682597,medium
PROP_00419,-3.8861931758408534,39.60034259473548,Mombasa,Coastal,Industrial,5985598,2007,22.334658156727485,0.3030497391762217,high
PROP_00420,-1.2135934799886217,36.80933759004065,Nairobi,Urban,Residential,5615248,2008,1551.5391272785528,4.969132857923428,medium
PROP_00421,-0.12764433009213527,34.75586417100038,Kisumu,Urban,Commercial,22893832,2000,1548.459477245081,9.60518614634014,medium
PROP_00422,-1.3457315647947674,36.741058289469045,Nairobi,Urban,Residential,4074409,1981,1587.7748952318707,6.122583077728266,medium
